,predicted,measured,prob_predicted,co2,temperature,time
11263,0,0,5.37E-07,412.7966733,22.21475774,4/22/2021 17:36
11264,0,0,1.30E-07,412.4084663,22.20914885,4/22/2021 17:39
11265,0,0,1.39E-07,412.1961058,22.20345485,4/22/2021 17:42
11266,0,0,2.36E-06,412.229356,22.19710634,4/22/2021 17:45
11267,0,0,3.89E-05,412.5205418,22.19146846,4/22/2021 17:48
11268,0,0,0.000534524,412.6847818,22.18797743,4/22/2021 17:51
11269,0,0,0.00259718,412.8484999,22.18328413,4/22/2021 17:54
11270,0,0,0.002338006,413.295068,22.18091926,4/22/2021 17:57
11271,0,0,0.004187502,413.8411429,22.1796463,4/22/2021 18:00
11272,0,0,0.014639313,414.6473321,22.17633798,4/22/2021 18:03
11273,0,0,0.036173593,415.8232546,22.17466346,4/22/2021 18:06
11274,0,0,0.071183994,416.6545025,22.17345528,4/22/2021 18:09
11275,0,0,0.101087674,417.0812006,22.17259263,4/22/2021 18:12
11276,0,0,0.068597041,417.3340188,22.17198924,4/22/2021 18:15
11277,0,0,0.034803182,417.4412388,22.17158478,4/22/2021 18:18
11278,0,0,0.016288077,417.1345828,22.16933879,4/22/2021 18:21
11279,0,0,0.003803247,416.679385,22.16802668,4/22/2021 18:24
11280,0,0,0.000263589,416.2041258,22.16451724,4/22/2021 18:27
11281,0,0,3.85E-05,415.8642791,22.16045953,4/22/2021 18:30
11282,0,0,2.16E-05,415.2538603,22.15644776,4/22/2021 18:33
11283,0,0,1.81E-05,414.6138275,22.15208078,4/22/2021 18:36
11284,0,0,3.82E-06,413.9581775,22.14892187,4/22/2021 18:39
11285,0,0,1.07E-06,412.9953452,22.14465514,4/22/2021 18:42
11286,0,0,2.44E-07,412.3560475,22.14185394,4/22/2021 18:45
11287,0,0,6.68E-08,411.8253545,22.13923812,4/22/2021 18:48
11288,0,0,1.22E-07,411.247197,22.13854612,4/22/2021 18:51
11289,0,0,6.11E-07,410.6547592,22.13570873,4/22/2021 18:54
11290,0,0,6.05E-07,409.9827972,22.13244221,4/22/2021 18:57
11291,0,0,4.15E-07,409.4661151,22.12841992,4/22/2021 19:00
11292,0,0,3.76E-07,408.7430444,22.12423962,4/22/2021 19:03
11293,0,0,3.81E-07,408.2062781,22.11948328,4/22/2021 19:06
11294,0,0,2.80E-07,408.1531397,22.11667526,4/22/2021 19:09
11295,0,0,1.23E-06,408.4743152,22.11653477,4/22/2021 19:12
11296,0,0,6.86E-05,408.6829223,22.11604776,4/22/2021 19:15
11297,0,0,0.001125964,408.7818216,22.11516553,4/22/2021 19:18
11298,0,0,0.000996457,408.971903,22.11279985,4/22/2021 19:21
11299,0,0,0.000713363,408.8941747,22.10971415,4/22/2021 19:24
11300,0,0,0.000429531,408.7478639,22.10759987,4/22/2021 19:27
11301,0,0,0.000105827,408.6453395,22.10424557,4/22/2021 19:30
11302,0,0,5.03E-05,408.3283491,22.10231584,4/22/2021 19:33
11303,0,0,2.65E-05,408.2971935,22.10061768,4/22/2021 19:36
11304,0,0,2.11E-05,408.0437574,22.0989813,4/22/2021 19:39
11305,0,0,2.75E-05,407.5426969,22.09724304,4/22/2021 19:42
11306,0,0,7.00E-06,406.8709062,22.09622909,4/22/2021 19:45
11307,0,0,7.32E-07,406.320206,22.09483805,4/22/2021 19:48
11308,0,0,2.43E-07,405.9355265,22.09293081,4/22/2021 19:51
11309,0,0,3.20E-07,405.6223996,22.09131666,4/22/2021 19:54
11310,0,0,1.06E-06,405.2125127,22.08883417,4/22/2021 19:57
11311,0,0,1.91E-06,404.590877,22.08623509,4/22/2021 20:00
11312,0,0,6.39E-07,404.1393291,22.08325953,4/22/2021 20:03
11313,0,0,2.73E-07,404.503714,22.07960991,4/22/2021 20:06
11314,0,0,2.57E-06,405.2254704,22.07692129,4/22/2021 20:09
11315,0,0,0.00040399,406.0297737,22.0749248,4/22/2021 20:12
11316,0,0,0.009940463,407.0190545,22.07342079,4/22/2021 20:15
11317,0,0,0.027460966,408.2032407,22.07225886,4/22/2021 20:18
11318,0,0,0.049697876,409.322751,22.07132281,4/22/2021 20:21
11319,0,0,0.072035283,410.6865364,22.07151905,4/22/2021 20:24
11320,0,0,0.093323074,411.9249754,22.07186718,4/22/2021 20:27
11321,0,0,0.119529799,412.8969119,22.07240204,4/22/2021 20:30
11322,0,0,0.101021916,413.8835397,22.0731771,4/22/2021 20:33
11323,0,0,0.084704071,414.5335214,22.07226988,4/22/2021 20:36
11324,0,0,0.067519963,414.5158552,22.06958964,4/22/2021 20:39
11325,0,0,0.02486388,414.4087746,22.06686836,4/22/2021 20:42
11326,0,0,0.001951982,414.2745714,22.06483392,4/22/2021 20:45
11327,0,0,0.000347298,414.1158253,22.06328287,4/22/2021 20:48
11328,0,0,0.000219782,413.8926618,22.06206011,4/22/2021 20:51
11329,0,0,0.000136581,413.7147645,22.06104336,4/22/2021 20:54
11330,0,0,9.11E-05,413.5193436,22.05913094,4/22/2021 20:57
11331,0,0,8.30E-05,413.9398571,22.05713162,4/22/2021 21:00
11332,0,0,0.000458674,414.9383562,22.05584546,4/22/2021 21:03
11333,0,0,0.01768538,415.853691,22.05414384,4/22/2021 21:06
11334,0,0,0.073426403,416.680395,22.05185661,4/22/2021 21:09
11335,0,0,0.086622298,417.4161384,22.04975505,4/22/2021 21:12
11336,0,0,0.080492795,418.1334956,22.04962898,4/22/2021 21:15
11337,0,0,0.078993045,418.8732024,22.04946582,4/22/2021 21:18
11338,0,0,0.083243452,419.6572294,22.04924923,4/22/2021 21:21
11339,0,0,0.093024105,420.2779794,22.04795757,4/22/2021 21:24
11340,0,0,0.093283765,421.0925273,22.04546167,4/22/2021 21:27
11341,0,0,0.100381993,421.725328,22.04451194,4/22/2021 21:30
11342,0,0,0.108692408,421.8996615,22.04301339,4/22/2021 21:33
11343,0,0,0.075006232,421.9579611,22.04081619,4/22/2021 21:36
11344,0,0,0.039103821,421.5570568,22.03970061,4/22/2021 21:39
11345,0,0,0.011526912,420.9278582,22.04155509,4/22/2021 21:42
11346,0,0,0.000910184,420.3614454,22.04156507,4/22/2021 21:45
11347,0,0,0.000108017,419.8731772,22.04273156,4/22/2021 21:48
11348,0,0,5.93E-05,419.5482266,22.04317121,4/22/2021 21:51
11349,0,0,0.000124253,419.3470988,22.04292798,4/22/2021 21:54
11350,0,0,0.000435432,419.1446808,22.04097755,4/22/2021 21:57
11351,0,0,0.001119899,418.8447309,22.03812488,4/22/2021 22:00
11352,0,0,0.001158978,418.2282541,22.03708469,4/22/2021 22:03
11353,0,0,0.000227518,417.2936027,22.03675297,4/22/2021 22:06
11354,0,0,8.24E-06,416.6093116,22.03409655,4/22/2021 22:09
11355,0,0,7.85E-07,416.3819516,22.03284979,4/22/2021 22:12
11356,0,0,2.67E-06,416.1997868,22.031888,4/22/2021 22:15
11357,0,0,7.66E-05,416.2226007,22.03211501,4/22/2021 22:18
11358,0,0,0.000563517,416.4666746,22.03355353,4/22/2021 22:21
11359,0,0,0.002921899,416.937416,22.03534739,4/22/2021 22:24
11360,0,0,0.014688659,417.393899,22.035676,4/22/2021 22:27
11361,0,0,0.034425199,417.8377718,22.0365722,4/22/2021 22:30
11362,0,0,0.041210484,417.9444219,22.03612563,4/22/2021 22:33
11363,0,0,0.028400393,417.9815142,22.03429162,4/22/2021 22:36
11364,0,0,0.011873206,417.9407578,22.03288677,4/22/2021 22:39
11365,0,0,0.005511683,418.0040773,22.0327706,4/22/2021 22:42
11366,0,0,0.004836485,418.2708045,22.03293149,4/22/2021 22:45
11367,0,0,0.008936225,418.3446121,22.03338552,4/22/2021 22:48
11368,0,0,0.014801538,418.199881,22.03217811,4/22/2021 22:51
11369,0,0,0.006843596,418.1971379,22.03118851,4/22/2021 22:54
11370,0,0,0.003291299,418.3341087,22.03031776,4/22/2021 22:57
11371,0,0,0.005045201,418.4054903,22.02947879,4/22/2021 23:00
11372,0,0,0.009581841,418.5204209,22.0285877,4/22/2021 23:03
11373,0,0,0.010534126,418.7813936,22.02855538,4/22/2021 23:06
11374,0,0,0.014816976,419.0205057,22.02937859,4/22/2021 23:09
11375,0,0,0.023906225,419.0486684,22.03013967,4/22/2021 23:12
11376,0,0,0.019128935,418.7346979,22.02891471,4/22/2021 23:15
11377,0,0,0.00514064,418.1781972,22.02758122,4/22/2021 23:18
11378,0,0,0.000376568,417.4305162,22.02700586,4/22/2021 23:21
11379,0,0,2.09E-05,416.9798868,22.02713108,4/22/2021 23:24
11380,0,0,5.09E-06,416.6182461,22.0269694,4/22/2021 23:27
11381,0,0,1.41E-05,416.33143,22.02650467,4/22/2021 23:30
11382,0,0,5.86E-05,416.3897569,22.02569041,4/22/2021 23:33
11383,0,0,0.000276143,416.4820595,22.02644518,4/22/2021 23:36
11384,0,0,0.002051855,416.8365681,22.02784447,4/22/2021 23:39
11385,0,0,0.007984345,417.2697334,22.02902821,4/22/2021 23:42
11386,0,0,0.022602856,417.6578721,22.03011478,4/22/2021 23:45
11387,0,0,0.034543686,417.944798,22.02921282,4/22/2021 23:48
11388,0,0,0.030817265,418.3752037,22.02923214,4/22/2021 23:51
11389,0,0,0.03291421,418.9821298,22.02717467,4/22/2021 23:54
11390,0,0,0.046509095,419.1982688,22.02683467,4/22/2021 23:57
11391,0,0,0.000510585,417.8409339,22.02184317,4/23/2021 0:12
11392,0,0,0.000561722,417.8501708,22.01931931,4/23/2021 0:15
11393,0,0,0.000703943,417.6594248,22.01672739,4/23/2021 0:18
11394,0,0,0.00173987,417.6146212,22.0138082,4/23/2021 0:21
11395,0,0,0.001781947,417.4432797,22.01126983,4/23/2021 0:24
11396,0,0,0.001573399,417.3252663,22.00885845,4/23/2021 0:27
11397,0,0,0.001325027,417.4977794,22.00833291,4/23/2021 0:30
11398,0,0,0.002431127,417.8160705,22.00964066,4/23/2021 0:33
11399,0,0,0.011133204,418.3619686,22.00991248,4/23/2021 0:36
11400,0,0,0.033430099,419.1590636,22.00817554,4/23/2021 0:39
11401,0,0,0.065226771,419.936065,22.00625616,4/23/2021 0:42
11402,0,0,0.098865479,420.8276728,22.0059624,4/23/2021 0:45
11403,0,0,0.12620379,421.499048,22.00526487,4/23/2021 0:48
11404,0,0,0.130078003,422.2103279,22.00409384,4/23/2021 0:51
11405,0,0,0.119702868,422.9766406,22.00433219,4/23/2021 0:54
11406,0,0,0.13133052,423.6316174,22.00400375,4/23/2021 0:57
11407,0,0,0.138574272,424.110756,22.00507569,4/23/2021 1:00
11408,0,0,0.111242428,424.3669701,22.0046552,4/23/2021 1:03
11409,0,0,0.082574263,424.3968812,22.00570023,4/23/2021 1:06
11410,0,0,0.054046918,424.2544805,22.00531528,4/23/2021 1:09
11411,0,0,0.029958572,424.1925278,22.00646187,4/23/2021 1:12
11412,0,0,0.019323049,424.1118279,22.00725463,4/23/2021 1:15
11413,0,0,0.018294776,424.0283108,22.00777287,4/23/2021 1:18
11414,0,0,0.019427331,423.9576248,22.00806838,4/23/2021 1:21
11415,0,0,0.018727642,423.6477012,22.01017074,4/23/2021 1:24
11416,0,0,0.01248961,423.2275478,22.01129017,4/23/2021 1:27
11417,0,0,0.004264007,422.7961491,22.01253862,4/23/2021 1:30
11418,0,0,0.001562186,422.3683654,22.01304093,4/23/2021 1:33
11419,0,0,0.000965483,421.8624181,22.01284733,4/23/2021 1:36
11420,0,0,0.000657297,421.4077127,22.01093847,4/23/2021 1:39
11421,0,0,0.000403481,421.2937786,22.00912345,4/23/2021 1:42
11422,0,0,0.000729763,421.2732223,22.00622078,4/23/2021 1:45
11423,0,0,0.004700779,421.2469883,22.00494019,4/23/2021 1:48
11424,0,0,0.011629502,421.0784531,22.00515361,4/23/2021 1:51
11425,0,0,0.009945533,420.9107632,22.0048824,4/23/2021 1:54
11426,0,0,0.006010834,421.0841496,22.00409942,4/23/2021 1:57
11427,0,0,0.008386605,421.225951,22.00172639,4/23/2021 2:00
11428,0,0,0.023168396,421.3773475,22.000526,4/23/2021 2:03
11429,0,0,0.031493649,421.5734788,22.00137821,4/23/2021 2:06
11430,0,0,0.033659324,421.9819579,22.00036824,4/23/2021 2:09
11431,0,0,0.044082012,422.4516328,22.00039509,4/23/2021 2:12
11432,0,0,0.065741509,422.942471,21.99946145,4/23/2021 2:15
11433,0,0,0.081082046,423.4865563,21.99747395,4/23/2021 2:18
11434,0,0,0.090259157,424.1582973,21.99623386,4/23/2021 2:21
11435,0,0,0.106196873,424.8888679,21.99561714,4/23/2021 2:24
11436,0,0,0.136647761,425.5593254,21.99356214,4/23/2021 2:27
11437,0,0,0.162732944,426.2437154,21.99286336,4/23/2021 2:30
11438,0,0,0.170403093,426.9404769,21.99245091,4/23/2021 2:33
11439,0,0,0.184126437,427.5062862,21.99328355,4/23/2021 2:36
11440,0,0,0.174058616,427.688724,21.99444455,4/23/2021 2:39
11441,0,0,0.110798545,427.7050343,21.99705,4/23/2021 2:42
11442,0,0,0.069855787,427.7148479,21.99836045,4/23/2021 2:45
11443,0,0,0.049384896,427.7391464,21.99850695,4/23/2021 2:48
11444,0,0,0.046161421,427.8703595,21.99650415,4/23/2021 2:51
11445,0,0,0.050654069,427.7606086,21.99515175,4/23/2021 2:54
11446,0,0,0.048995677,427.6579185,21.99531454,4/23/2021 2:57
11447,0,0,0.03707324,427.8470202,21.99600877,4/23/2021 3:00
11448,0,0,0.040236406,428.175824,21.99530389,4/23/2021 3:03
11449,0,0,0.066581756,428.3042102,21.99312939,4/23/2021 3:06
11450,0,0,0.079502255,428.3430174,21.99126783,4/23/2021 3:09
11451,0,0,0.065492734,428.2771264,21.99053306,4/23/2021 3:12
11452,0,0,0.049727101,428.110948,21.98985159,4/23/2021 3:15
11453,0,0,0.037563998,427.3768643,21.99015528,4/23/2021 3:18
11454,0,0,0.011925367,426.3934672,21.9904745,4/23/2021 3:21
11455,0,0,0.000462981,425.1714167,21.99084116,4/23/2021 3:24
11456,0,0,1.04E-05,423.9935079,21.99129195,4/23/2021 3:27
11457,0,0,8.33E-07,423.3599499,21.99287193,4/23/2021 3:30
11458,0,0,8.81E-07,422.8683869,21.9947391,4/23/2021 3:33
11459,0,0,2.85E-05,423.0256626,21.99708018,4/23/2021 3:36
11460,0,0,0.001653815,423.6205045,21.99812928,4/23/2021 3:39
11461,0,0,0.03446218,424.2253969,21.99799131,4/23/2021 3:42
11462,0,0,0.092993073,424.218829,21.99665247,4/23/2021 3:45
11463,0,0,0.077311374,423.595144,21.99397888,4/23/2021 3:48
11464,0,0,0.017580332,422.6209734,21.99270317,4/23/2021 3:51
11465,0,0,0.000213804,421.6459001,21.99269778,4/23/2021 3:54
11466,0,0,5.32E-06,420.8714169,21.99096217,4/23/2021 3:57
11467,0,0,1.51E-06,420.1430753,21.98932277,4/23/2021 4:00
11468,0,0,3.45E-06,419.3920413,21.98861566,4/23/2021 4:03
11469,0,0,7.13E-06,418.7002114,21.98777011,4/23/2021 4:06
11470,0,0,5.24E-06,417.7394026,21.98770157,4/23/2021 4:09
11471,0,0,1.99E-06,416.9505341,21.98840318,4/23/2021 4:12
11472,0,0,4.55E-07,416.6827189,21.98894512,4/23/2021 4:15
11473,0,0,1.25E-06,416.6241757,21.98938156,4/23/2021 4:18
11474,0,0,7.99E-05,416.8150501,21.99075616,4/23/2021 4:21
11475,0,0,0.001906643,416.9174294,21.99020638,4/23/2021 4:24
11476,0,0,0.006893306,417.1445517,21.98967724,4/23/2021 4:27
11477,0,0,0.010173527,417.3571292,21.99011582,4/23/2021 4:30
11478,0,0,0.014223516,417.9114196,21.98856598,4/23/2021 4:33
11479,0,0,0.026671819,418.7228519,21.98987274,4/23/2021 4:36
11480,0,0,0.058795523,419.4825695,21.99216678,4/23/2021 4:39
11481,0,0,0.09520252,420.210544,21.99267749,4/23/2021 4:42
11482,0,0,0.105873607,421.1275729,21.99145596,4/23/2021 4:45
11483,0,0,0.122938514,421.825359,21.99138001,4/23/2021 4:48
11484,0,0,0.140357256,422.1816811,21.99144207,4/23/2021 4:51
11485,0,0,0.096286781,422.1421713,21.98964834,4/23/2021 4:54
11486,0,0,0.050275322,421.5868786,21.99081944,4/23/2021 4:57
11487,0,0,0.008352958,421.0202738,21.99007249,4/23/2021 5:00
11488,0,0,0.000460532,420.5286963,21.98733278,4/23/2021 5:03
11489,0,0,0.000120051,420.0599885,21.98732636,4/23/2021 5:06
11490,0,0,0.000133745,419.8042795,21.98705257,4/23/2021 5:09
11491,0,0,0.000235053,419.6099985,21.98648403,4/23/2021 5:12
11492,0,0,0.000779765,419.6437174,21.9865639,4/23/2021 5:15
11493,0,0,0.002935588,419.529808,21.98630016,4/23/2021 5:18
11494,0,0,0.005879017,419.3138793,21.98366644,4/23/2021 5:21
11495,0,0,0.003873874,418.8403386,21.98139936,4/23/2021 5:24
11496,0,0,0.000836177,418.3548318,21.98127221,4/23/2021 5:27
11497,0,0,0.000144221,417.6438082,21.98027229,4/23/2021 5:30
11498,0,0,2.49E-05,416.8071653,21.98129959,4/23/2021 5:33
11499,0,0,2.94E-06,416.108239,21.98445685,4/23/2021 5:36
11500,0,0,6.63E-07,415.5091366,21.9870598,4/23/2021 5:39
11501,0,0,6.59E-07,415.1489479,21.98936873,4/23/2021 5:42
11502,0,0,2.60E-06,415.124654,21.99161454,4/23/2021 5:45
11503,0,0,3.56E-05,415.4078254,21.99202179,4/23/2021 5:48
11504,0,0,0.001070897,415.6457794,21.99063123,4/23/2021 5:51
11505,0,0,0.00781163,416.0143114,21.98930378,4/23/2021 5:54
11506,0,0,0.01504824,416.2632745,21.98890672,4/23/2021 5:57
11507,0,0,0.018130256,416.276565,21.98840033,4/23/2021 6:00
11508,0,0,0.009504459,416.5635121,21.98573397,4/23/2021 6:03
11509,0,0,0.007208747,416.8148103,21.98264101,4/23/2021 6:06
11510,0,0,0.013091587,416.8585896,21.97981215,4/23/2021 6:09
11511,0,0,0.011391431,416.7552279,21.9769645,4/23/2021 6:12
11512,0,0,0.004107711,416.7873889,21.9738133,4/23/2021 6:15
11513,0,0,0.00222356,417.0522888,21.97004344,4/23/2021 6:18
11514,0,0,0.004952185,417.2534176,21.96727792,4/23/2021 6:21
11515,0,0,0.013580699,417.4028882,21.96524019,4/23/2021 6:24
11516,0,0,0.013764169,417.5256475,21.96372647,4/23/2021 6:27
11517,0,0,0.010962761,417.7669717,21.96258541,4/23/2021 6:30
11518,0,0,0.013092381,418.147993,21.96270288,4/23/2021 6:33
11519,0,0,0.022811068,418.5368136,21.96409065,4/23/2021 6:36
11520,0,0,0.036649205,418.5833155,21.96388748,4/23/2021 6:39
11521,0,0,0.027987044,418.1601491,21.96707306,4/23/2021 6:42
11522,0,0,0.004613044,417.5419975,21.97096594,4/23/2021 6:45
11523,0,0,0.00013295,417.0680456,21.97395542,4/23/2021 6:48
11524,0,0,1.68E-05,417.0948984,21.97634043,4/23/2021 6:51
11525,0,0,6.53E-05,417.3132409,21.9773595,4/23/2021 6:54
11526,0,0,0.002355594,417.0519076,21.97711451,4/23/2021 6:57
11527,0,0,0.004766397,416.731765,21.97558097,4/23/2021 7:00
11528,0,0,0.000606824,416.3067989,21.97560553,4/23/2021 7:03
11529,0,0,0.000102625,415.9425127,21.97519064,4/23/2021 7:06
11530,0,0,4.54E-05,415.9034778,21.97429482,4/23/2021 7:09
11531,0,0,8.80E-05,416.0497907,21.97482847,4/23/2021 7:12
11532,0,0,0.001020971,416.1210826,21.97784498,4/23/2021 7:15
11533,0,0,0.004314182,416.0484828,21.98064598,4/23/2021 7:18
11534,0,0,0.003065264,415.8837312,21.98251158,4/23/2021 7:21
11535,0,0,0.001065986,416.0223528,21.98162834,4/23/2021 7:24
11536,0,0,0.001115558,416.1002097,21.98290793,4/23/2021 7:27
11537,0,0,0.003279929,416.0840875,21.98047831,4/23/2021 7:30
11538,0,0,0.00356836,415.8713741,21.97809653,4/23/2021 7:33
11539,0,0,0.00124105,415.6977982,21.97452439,4/23/2021 7:36
11540,0,0,0.000418854,415.802002,21.9704047,4/23/2021 7:39
11541,0,0,0.000600699,416.008406,21.96732548,4/23/2021 7:42
11542,0,0,0.003342886,416.4786506,21.96597881,4/23/2021 7:45
11543,0,0,0.013876706,417.0117603,21.96523001,4/23/2021 7:48
11544,0,0,0.034634061,417.5200461,21.96300422,4/23/2021 7:51
11545,0,0,0.047997117,418.2373364,21.96207885,4/23/2021 7:54
11546,0,0,0.060766026,418.7303604,21.96236136,4/23/2021 7:57
11547,0,0,0.068756364,419.1074204,21.96288001,4/23/2021 8:00
11548,0,0,0.054624237,419.4472225,21.96368666,4/23/2021 8:03
11549,0,0,0.044239763,420.0077468,21.96286198,4/23/2021 8:06
11550,0,0,0.052246012,420.4930457,21.9623235,4/23/2021 8:09
11551,0,0,0.068246923,420.9736493,21.96201736,4/23/2021 8:12
11552,0,0,0.072210759,421.3996178,21.96191296,4/23/2021 8:15
11553,0,0,0.071314372,422.054548,21.96199986,4/23/2021 8:18
11554,0,0,0.08025527,422.7819331,21.96028674,4/23/2021 8:21
11555,0,0,0.105873331,424.0235115,21.9586023,4/23/2021 8:24
11556,0,0,0.192373678,425.477441,21.95777808,4/23/2021 8:27
11557,0,0,0.467852384,426.8671146,21.95673168,4/23/2021 8:30
11558,1,0,0.657652736,427.7334997,21.95335844,4/23/2021 8:33
11559,1,0,0.547408581,428.2172347,21.94932105,4/23/2021 8:36
11560,0,0,0.268841654,428.4866932,21.94521576,4/23/2021 8:39
11561,0,0,0.121194161,428.7638211,21.94063205,4/23/2021 8:42
11562,0,0,0.092050672,428.792331,21.93711154,4/23/2021 8:45
11563,0,0,0.075993933,428.6650741,21.93430219,4/23/2021 8:48
11564,0,0,0.052124467,429.1193246,21.93192306,4/23/2021 8:51
11565,0,0,0.058045547,429.7945075,21.93073623,4/23/2021 8:54
11566,0,0,0.108649015,430.2831412,21.93162303,4/23/2021 8:57
11567,0,0,0.19157733,430.666089,21.93267213,4/23/2021 9:00
11568,0,0,0.148300901,430.9016457,21.93198844,4/23/2021 9:03
11569,0,0,0.115460612,430.9703669,21.93150359,4/23/2021 9:06
11570,0,0,0.089513689,430.8661249,21.93216911,4/23/2021 9:09
11571,0,0,0.066864625,430.4884953,21.93305153,4/23/2021 9:12
11572,0,0,0.039854802,430.0007153,21.93423911,4/23/2021 9:15
11573,0,0,0.017866954,429.2420068,21.9338506,4/23/2021 9:18
11574,0,0,0.004774275,428.511499,21.93484715,4/23/2021 9:21
11575,0,0,0.001091907,428.133141,21.93432842,4/23/2021 9:24
11576,0,0,0.000868357,428.1510972,21.93524252,4/23/2021 9:27
11577,0,0,0.008412476,428.8741631,21.93468088,4/23/2021 9:30
11578,0,0,0.059691917,430.0376453,21.93458733,4/23/2021 9:33
11579,0,0,0.214786425,430.989892,21.93495251,4/23/2021 9:36
11580,1,0,0.508761227,431.710128,21.93381295,4/23/2021 9:39
11581,0,0,0.435851336,432.3843767,21.93405467,4/23/2021 9:42
11582,0,0,0.33769539,433.1670631,21.93470187,4/23/2021 9:45
11583,0,0,0.359732866,433.2454558,21.93581925,4/23/2021 9:48
11584,0,0,0.222057238,432.8123941,21.93751855,4/23/2021 9:51
11585,0,0,0.076471776,432.2845718,21.93996971,4/23/2021 9:54
11586,0,0,0.022463595,431.7672067,21.94141785,4/23/2021 9:57
11587,0,0,0.009110326,431.1865623,21.94200776,4/23/2021 10:00
11588,0,0,0.007223956,430.5815741,21.94379846,4/23/2021 10:03
11589,0,0,0.005362922,429.9167432,21.944969,4/23/2021 10:06
11590,0,0,0.003453643,429.0135868,21.94763644,4/23/2021 10:09
11591,0,0,0.001042578,427.887789,21.95006752,4/23/2021 10:12
11592,0,0,8.86E-05,426.68977,21.94950535,4/23/2021 10:15
11593,0,0,6.40E-06,425.7497281,21.94889373,4/23/2021 10:18
11594,0,0,1.99E-06,424.850659,21.94817147,4/23/2021 10:21
11595,0,0,4.38E-06,424.1356559,21.94726636,4/23/2021 10:24
11596,0,0,1.47E-05,424.0002182,21.94608788,4/23/2021 10:27
11597,0,0,0.000191005,423.8888025,21.9435182,4/23/2021 10:30
11598,0,0,0.00493677,423.6312669,21.94230033,4/23/2021 10:33
11599,0,0,0.011328859,423.0628581,21.9393125,4/23/2021 10:36
11600,0,0,0.003324311,422.2027351,21.93525592,4/23/2021 10:39
11601,0,0,0.000200415,421.2818855,21.93272493,4/23/2021 10:42
11602,0,0,1.14E-05,421.0112246,21.92846643,4/23/2021 10:45
11603,0,0,1.08E-05,421.0356861,21.92405457,4/23/2021 10:48
11604,0,0,0.000815901,421.3227162,21.91904817,4/23/2021 10:51
11605,0,0,0.016450429,421.3140179,21.91494659,4/23/2021 10:54
11606,0,0,0.02989026,421.1007214,21.91333967,4/23/2021 10:57
11607,0,0,0.013777496,421.044497,21.91106671,4/23/2021 11:00
11608,0,0,0.006532534,421.1227223,21.90890042,4/23/2021 11:03
11609,0,0,0.009872291,420.9952199,21.90662418,4/23/2021 11:06
11610,0,0,0.013934506,420.5682394,21.90401036,4/23/2021 11:09
11611,0,0,0.004272235,419.8410829,21.90279757,4/23/2021 11:12
11612,0,0,0.000253354,419.1130347,21.90086453,4/23/2021 11:15
11613,0,0,1.77E-05,418.62229,21.90001796,4/23/2021 11:18
11614,0,0,7.09E-06,418.1987743,21.89817317,4/23/2021 11:21
11615,0,0,2.44E-05,417.851136,21.89714571,4/23/2021 11:24
11616,0,0,7.68E-05,417.8206113,21.89483281,4/23/2021 11:27
11617,0,0,0.000303347,417.5981477,21.89100319,4/23/2021 11:30
11618,0,0,0.001098623,417.3654989,21.8872739,4/23/2021 11:33
11619,0,0,0.000822091,417.2834,21.88527199,4/23/2021 11:36
11620,0,0,0.000628369,417.3956411,21.88279729,4/23/2021 11:39
11621,0,0,0.002095168,417.6844462,21.88060231,4/23/2021 11:42
11622,0,0,0.008808086,418.497696,21.87846756,4/23/2021 11:45
11623,0,0,0.037031043,419.4627155,21.87717957,4/23/2021 11:48
11624,0,0,0.090125136,420.4940064,21.87660954,4/23/2021 11:51
11625,0,0,0.164763153,421.340698,21.87570046,4/23/2021 11:54
11626,0,0,0.191172376,421.6474594,21.87536143,4/23/2021 11:57
11627,0,0,0.105484687,421.7179668,21.87455854,4/23/2021 12:00
11628,0,0,0.052486107,421.8822708,21.8762115,4/23/2021 12:03
11629,0,0,0.032104518,422.1708019,21.87748561,4/23/2021 12:06
11630,0,0,0.037455589,422.4634132,21.87850829,4/23/2021 12:09
11631,0,0,0.050074968,422.9223658,21.87838179,4/23/2021 12:12
11632,0,0,0.062782221,423.657555,21.87809348,4/23/2021 12:15
11633,0,0,0.087736234,424.3454997,21.87761451,4/23/2021 12:18
11634,0,0,0.130739585,425.0809943,21.87789699,4/23/2021 12:21
11635,0,0,0.159565061,426.2995884,21.87796917,4/23/2021 12:24
11636,0,0,0.254190326,427.2761414,21.87783827,4/23/2021 12:27
11637,0,0,0.43294245,428.0183084,21.8764912,4/23/2021 12:30
11638,0,0,0.346380472,428.2963063,21.87779324,4/23/2021 12:33
11639,0,0,0.166737661,428.3339349,21.87887461,4/23/2021 12:36
11640,0,0,0.084702037,428.5359569,21.87984344,4/23/2021 12:39
11641,0,0,0.066281103,428.6315746,21.87979662,4/23/2021 12:42
11642,0,0,0.067943633,428.4893498,21.87972945,4/23/2021 12:45
11643,0,0,0.053134911,428.50506,21.87963523,4/23/2021 12:48
11644,0,0,0.042186029,428.6542762,21.88050454,4/23/2021 12:51
11645,0,0,0.049401749,428.4779199,21.8804243,4/23/2021 12:54
11646,0,0,0.051353049,427.9403557,21.87938648,4/23/2021 12:57
11647,0,0,0.021675406,427.5598271,21.87828732,4/23/2021 13:00
11648,0,0,0.006550702,427.2902811,21.87801689,4/23/2021 13:03
11649,0,0,0.005873213,426.9227633,21.87854815,4/23/2021 13:06
